customer_id,age,geography,billing_preference,vulnerability,tenure_months,payment_method,product_broadband,product_tv,product_voice,product_tier,contract_lifecycle,average_monthly_spend,contact_frequency_pre_migration,number_of_complaints,number_of_faults,late_payments,missed_payments,number_of_calls_post_migration,churn_after_migration,change_in_spend,change_in_products
CUST003359,19,Suburban,Paperless,No,138,Cheque,1,1,0,Copper,Out of Contract,41.37,1,0,0,0,1,5,0,-2.92,0
CUST003360,78,Urban,Large Font,No,52,Cheque,1,1,0,Fibre,In Contract,57.31,1,2,0,0,2,0,1,-0.94,0
CUST003361,75,Urban,Standard Paper,No,213,Direct Debit,0,0,0,Fibre,In Contract,38.38,3,1,2,1,0,1,0,3.46,0
CUST003362,77,Suburban,Standard Paper,No,196,Direct Debit,0,0,0,Copper,In Contract,52.15,2,2,1,1,0,1,0,-36.47,0
CUST003363,57,Urban,Paperless,Yes,158,Direct Debit,1,1,0,Fibre,In Contract,75.34,2,1,1,0,1,3,0,4.03,0
CUST003364,53,Suburban,Standard Paper,No,34,Card,1,0,1,Copper,In Contract,93.59,4,2,2,1,0,3,0,12.86,-2
CUST003365,54,Suburban,Paperless,No,94,Cheque,1,1,0,Fibre Plus,Month to Month,28.47,1,1,1,1,0,3,0,4.13,-1
CUST003366,35,Urban,Standard Paper,No,206,Direct Debit,1,1,1,Copper,Out of Contract,74.47,6,2,1,0,0,2,0,-9.9,0
CUST003367,80,Urban,Standard Paper,Yes,86,Direct Debit,1,1,1,Copper,In Contract,78.77,2,2,2,0,1,5,1,-33.0,0
CUST003368,39,Rural,Large Font,No,65,Direct Debit,1,0,1,Fibre Plus,Out of Contract,83.99,4,1,2,0,0,3,0,-26.32,0
CUST003369,28,Urban,Large Font,No,60,Direct Debit,1,1,1,Fibre,In Contract,45.81,1,1,1,2,0,3,1,-15.14,0
CUST003370,75,Urban,Paperless,No,136,Direct Debit,1,1,0,Copper,Month to Month,39.66,2,0,2,0,1,3,0,-12.03,-1
CUST003371,74,Urban,Standard Paper,No,75,Cheque,1,1,1,Fibre,In Contract,20.65,0,2,2,1,0,1,0,-1.08,0
CUST003372,21,Urban,Standard Paper,No,193,Direct Debit,1,0,1,Fibre,Month to Month,46.98,5,0,1,0,0,0,0,3.23,0
CUST003373,24,Rural,Paperless,Yes,69,Cash,1,0,0,Fibre,Out of Contract,108.97,2,1,0,0,0,4,1,-38.24,0
CUST003374,78,Urban,Paperless,No,185,Cheque,1,1,0,Fibre,Month to Month,52.31,4,1,1,1,1,5,0,25.1,0
CUST003375,71,Rural,Paperless,No,45,Direct Debit,1,1,0,Fibre,In Contract,40.13,1,2,1,0,0,4,0,-37.86,0
CUST003376,18,Urban,Standard Paper,No,49,Cash,1,0,1,Fibre Plus,Month to Month,59.75,1,1,0,0,0,3,0,-1.58,1
CUST003377,72,Rural,Paperless,No,202,Direct Debit,1,0,1,Fibre,In Contract,24.7,3,0,1,0,2,2,0,-13.26,0
CUST003378,20,Suburban,Paperless,No,62,Card,1,0,1,Fibre,Month to Month,39.0,1,1,3,1,0,2,0,5.04,0
CUST003379,55,Suburban,Paperless,No,167,Direct Debit,1,1,1,Fibre,In Contract,67.19,4,1,2,0,1,4,0,9.1,0
CUST003380,18,Suburban,Standard Paper,Yes,205,Cheque,1,0,1,Copper,Out of Contract,59.11,1,3,1,0,0,2,0,-8.28,-1
CUST003381,55,Urban,Standard Paper,No,149,Cheque,1,1,0,Copper,Out of Contract,34.81,2,0,1,0,1,3,0,16.24,0
CUST003382,46,Suburban,Paperless,Yes,228,Direct Debit,1,1,0,Copper,Out of Contract,109.05,6,2,3,0,0,8,0,-7.8,0
CUST003383,22,Urban,Paperless,No,121,Direct Debit,0,1,0,Fibre,In Contract,21.55,3,1,5,0,0,2,1,-22.4,0
CUST003384,38,Urban,Paperless,No,53,Direct Debit,0,0,0,Fibre,In Contract,52.28,3,2,1,1,0,3,0,-3.84,0
CUST003385,84,Suburban,Standard Paper,No,173,Direct Debit,1,0,1,Fibre,In Contract,68.26,3,1,0,0,0,2,0,0.7,0
CUST003386,64,Urban,Paperless,No,97,Direct Debit,1,0,1,Fibre,Out of Contract,82.9,5,1,2,0,1,3,0,-27.95,-1
CUST003387,52,Rural,Paperless,No,121,Card,1,0,1,Copper,Month to Month,47.51,4,1,3,0,0,5,0,-16.78,0
CUST003388,18,Urban,Paperless,Yes,235,Cheque,1,1,0,Copper,Out of Contract,65.56,0,1,1,0,0,1,0,25.19,0
CUST003389,29,Suburban,Paperless,No,156,Direct Debit,0,1,0,Fibre Plus,Out of Contract,44.8,2,0,2,0,1,3,0,-1.9,1
CUST003390,77,Rural,Large Font,No,53,Direct Debit,1,1,1,Copper,Out of Contract,102.95,1,2,2,1,0,3,0,-9.16,0
CUST003391,44,Suburban,Paperless,No,9,Direct Debit,1,1,1,Fibre,Out of Contract,52.53,3,0,3,1,0,4,0,-26.4,0
CUST003392,73,Suburban,Paperless,Yes,237,Cash,1,0,0,Copper,Month to Month,79.84,5,3,2,1,1,5,1,-8.65,0
CUST003393,40,Suburban,Paperless,No,75,Direct Debit,1,1,1,Copper,In Contract,25.08,3,1,1,0,0,1,0,2.87,0
CUST003394,42,Rural,Large Font,No,104,Direct Debit,1,1,1,Copper,In Contract,42.23,5,0,2,0,0,5,0,-11.09,0
CUST003395,38,Urban,Large Font,No,93,Direct Debit,1,1,0,Fibre Plus,In Contract,58.54,2,0,2,0,0,4,0,25.13,0
CUST003396,78,Suburban,Paperless,Yes,124,Card,1,1,1,Copper,Out of Contract,58.28,2,2,1,0,1,4,0,-8.04,0
CUST003397,80,Urban,Paperless,No,122,Direct Debit,1,1,0,Copper,In Contract,33.64,2,0,3,2,1,3,0,-11.08,0
CUST003398,69,Urban,Paperless,No,199,Direct Debit,1,0,1,Fibre,Month to Month,17.63,3,1,0,2,0,3,0,-4.2,0
CUST003399,42,Urban,Standard Paper,No,61,Direct Debit,0,0,1,Fibre,In Contract,18.54,5,0,0,0,0,3,0,14.65,-1
CUST003400,72,Urban,Paperless,No,155,Direct Debit,1,1,1,Fibre Plus,Out of Contract,27.84,3,0,1,2,0,2,0,-6.85,0
CUST003401,63,Suburban,Paperless,No,124,Direct Debit,1,1,1,Copper,In Contract,180.14,5,1,1,0,0,5,0,11.93,1
CUST003402,49,Rural,Paperless,No,150,Direct Debit,1,0,1,Fibre,In Contract,9.8,2,1,1,0,1,7,0,-8.77,0
CUST003403,72,Suburban,Standard Paper,No,95,Direct Debit,1,0,1,Fibre,In Contract,41.11,2,0,2,0,0,5,0,2.63,0
CUST003404,22,Suburban,Paperless,No,30,Direct Debit,1,1,1,Fibre,In Contract,38.59,1,1,2,1,0,1,0,-7.01,0
CUST003405,53,Urban,Paperless,No,92,Direct Debit,1,1,1,Copper,Out of Contract,45.65,1,0,1,2,0,0,0,22.04,0
CUST003406,66,Urban,Paperless,No,84,Direct Debit,1,0,1,Copper,In Contract,42.9,3,2,0,1,0,1,0,21.2,1
CUST003407,75,Urban,Paperless,No,15,Direct Debit,1,0,0,Copper,Month to Month,27.38,4,3,2,2,0,5,0,-7.29,0
CUST003408,56,Suburban,Standard Paper,No,143,Direct Debit,1,1,1,Fibre,In Contract,74.4,3,3,5,3,0,5,0,-15.19,-1
CUST003409,78,Urban,Paperless,No,53,Direct Debit,1,1,1,Copper,Out of Contract,19.77,2,1,2,1,0,2,1,-5.21,0
CUST003410,26,Suburban,Standard Paper,No,204,Direct Debit,1,1,1,Fibre Plus,In Contract,113.86,5,0,0,1,0,0,0,4.73,0
CUST003411,23,Rural,Paperless,No,209,Direct Debit,0,0,1,Fibre,In Contract,56.03,3,1,2,2,0,4,0,-15.29,-1
CUST003412,52,Suburban,Standard Paper,No,23,Direct Debit,1,1,0,Fibre,Out of Contract,28.34,3,1,3,0,2,4,1,-23.05,0
CUST003413,56,Suburban,Paperless,No,70,Direct Debit,1,0,1,Fibre,In Contract,31.65,3,2,2,0,0,2,0,-2.0,0
CUST003414,39,Suburban,Standard Paper,No,109,Direct Debit,0,1,1,Copper,In Contract,79.2,3,1,3,1,1,6,1,-20.99,0
CUST003415,58,Urban,Paperless,No,144,Direct Debit,1,0,1,Fibre,Month to Month,22.85,1,0,1,1,0,0,1,-50.53,0
CUST003416,22,Urban,Paperless,No,219,Direct Debit,0,1,1,Copper,In Contract,45.82,0,2,3,0,0,6,0,-23.21,0
CUST003417,59,Rural,Paperless,No,87,Direct Debit,0,1,1,Fibre Plus,In Contract,44.01,2,1,3,0,0,5,1,-39.25,0
CUST003418,84,Suburban,Standard Paper,No,193,Direct Debit,1,1,0,Fibre,In Contract,43.43,2,0,2,0,0,2,0,22.13,1
CUST003419,47,Suburban,Paperless,No,173,Card,1,0,1,Copper,Month to Month,58.71,5,1,1,2,1,7,0,30.8,0
CUST003420,74,Urban,Paperless,No,7,Direct Debit,1,1,1,Fibre,In Contract,61.7,1,3,2,1,0,5,0,-1.08,0
CUST003421,46,Suburban,Paperless,No,173,Direct Debit,1,0,1,Copper,In Contract,54.96,2,1,1,0,0,1,1,-8.56,0
CUST003422,54,Urban,Standard Paper,No,39,Direct Debit,1,1,1,Fibre,Month to Month,78.29,4,1,0,1,2,2,0,-1.59,0
CUST003423,30,Urban,Paperless,No,104,Direct Debit,1,0,1,Fibre Plus,In Contract,50.85,3,0,2,1,1,2,1,-4.97,0
CUST003424,49,Urban,Paperless,No,50,Direct Debit,1,1,0,Fibre Plus,Month to Month,34.79,2,0,2,0,1,1,0,5.4,-1
CUST003425,63,Urban,Standard Paper,No,177,Cash,1,1,0,Fibre,Out of Contract,25.39,1,1,3,3,0,5,0,1.22,0
CUST003426,40,Urban,Standard Paper,No,48,Direct Debit,1,0,1,Fibre,In Contract,46.1,1,1,0,0,0,4,0,11.1,0
CUST003427,62,Urban,Paperless,No,49,Direct Debit,1,0,1,Copper,In Contract,54.32,4,1,2,0,0,3,0,-2.03,0
CUST003428,34,Suburban,Standard Paper,No,168,Card,1,1,0,Copper,Out of Contract,18.47,2,0,1,0,0,0,1,-11.36,0
CUST003429,83,Suburban,Paperless,No,167,Direct Debit,0,0,0,Fibre,In Contract,55.8,4,1,3,0,0,3,0,18.43,0
CUST003430,23,Suburban,Large Font,No,185,Direct Debit,1,1,1,Fibre,Out of Contract,28.91,4,1,2,1,2,4,0,-1.21,0
CUST003431,35,Suburban,Standard Paper,No,82,Direct Debit,0,0,1,Fibre Plus,In Contract,28.49,5,0,1,1,0,1,0,3.47,0
CUST003432,39,Rural,Standard Paper,No,63,Direct Debit,1,1,0,Fibre Plus,Month to Month,48.2,3,0,0,1,0,0,0,21.07,0
CUST003433,50,Urban,Paperless,No,228,Cheque,1,1,1,Fibre,In Contract,15.65,4,2,1,0,0,3,0,23.49,0
CUST003434,47,Urban,Large Font,No,184,Direct Debit,1,1,1,Fibre,In Contract,92.16,0,0,1,1,0,0,0,-9.98,0
CUST003435,49,Suburban,Paperless,No,214,Cheque,1,1,1,Fibre,In Contract,70.51,3,0,1,2,0,1,0,24.47,0
CUST003436,59,Urban,Standard Paper,No,130,Cheque,1,1,1,Fibre,Month to Month,24.66,1,1,0,0,0,1,0,6.87,0
CUST003437,27,Suburban,Standard Paper,No,112,Direct Debit,1,0,1,Copper,In Contract,40.68,1,1,0,1,0,4,1,-28.55,0
CUST003438,53,Suburban,Paperless,No,154,Direct Debit,0,0,1,Fibre,Month to Month,48.25,3,2,2,0,0,5,0,-19.18,0
CUST003439,51,Rural,Standard Paper,No,96,Direct Debit,1,0,1,Copper,In Contract,30.74,2,1,0,0,0,0,0,13.36,0
CUST003440,45,Rural,Paperless,No,151,Cash,1,0,0,Fibre,In Contract,34.86,3,1,3,0,1,4,0,-2.32,0
CUST003441,28,Rural,Paperless,No,121,Direct Debit,1,1,0,Copper,In Contract,42.04,2,0,2,1,2,0,0,5.95,0
CUST003442,56,Urban,Large Font,No,232,Direct Debit,1,1,1,Fibre,Out of Contract,44.45,2,1,0,0,1,4,0,47.05,0
CUST003443,64,Rural,Paperless,No,238,Card,0,0,0,Fibre,In Contract,41.83,1,4,2,0,0,7,1,-37.47,0
CUST003444,36,Urban,Paperless,No,18,Direct Debit,1,0,1,Fibre,Month to Month,45.98,5,1,0,0,0,3,0,14.67,0
CUST003445,32,Suburban,Standard Paper,No,211,Direct Debit,1,1,1,Fibre Plus,Out of Contract,53.91,1,0,1,0,2,2,0,-7.83,0
CUST003446,45,Suburban,Paperless,No,88,Direct Debit,1,1,0,Fibre,Month to Month,37.79,2,1,1,0,1,3,0,10.06,0
CUST003447,41,Urban,Paperless,No,68,Direct Debit,1,0,0,Fibre,In Contract,55.51,2,0,0,0,0,1,1,-17.65,0
CUST003448,26,Suburban,Standard Paper,Yes,60,Direct Debit,1,0,1,Fibre,Month to Month,80.22,2,1,0,0,0,4,0,18.9,-1
CUST003449,64,Urban,Paperless,No,238,Cash,1,0,0,Fibre Plus,Out of Contract,56.04,1,1,1,0,0,0,0,-21.89,0
CUST003450,50,Urban,Paperless,No,130,Direct Debit,1,0,1,Fibre,Out of Contract,106.76,3,3,0,0,1,6,1,-59.67,0
CUST003451,79,Rural,Paperless,No,94,Direct Debit,1,1,0,Copper,Out of Contract,22.17,3,2,1,0,0,3,0,-3.35,0
CUST003452,36,Urban,Standard Paper,No,49,Direct Debit,1,1,1,Fibre Plus,Month to Month,33.4,1,2,2,2,0,4,0,-6.12,1
CUST003453,84,Urban,Paperless,No,166,Cheque,1,1,1,Fibre,In Contract,53.62,3,1,3,0,0,3,0,5.87,0
CUST003454,57,Urban,Large Font,No,159,Cheque,0,1,1,Copper,In Contract,50.46,6,2,2,1,0,3,0,-24.53,0
CUST003455,64,Rural,Paperless,No,168,Direct Debit,1,1,0,Fibre Plus,In Contract,36.85,4,1,2,1,1,4,1,-8.83,0
CUST003456,82,Urban,Standard Paper,No,80,Direct Debit,0,1,1,Copper,Month to Month,60.73,2,4,0,0,1,2,1,-48.06,-1
CUST003457,46,Urban,Large Font,No,127,Cheque,1,0,0,Fibre,In Contract,49.61,4,0,0,2,0,1,0,-11.89,0
CUST003458,67,Rural,Paperless,No,53,Direct Debit,1,0,1,Fibre,Month to Month,80.48,2,1,1,0,0,4,0,-12.66,0
CUST003459,30,Urban,Paperless,No,64,Direct Debit,1,1,1,Fibre,In Contract,26.31,1,0,0,0,0,0,0,7.85,0
CUST003460,18,Urban,Large Font,No,33,Direct Debit,1,1,1,Copper,In Contract,45.96,3,0,2,1,1,3,0,0.37,0
CUST003461,51,Suburban,Paperless,Yes,58,Direct Debit,1,1,1,Copper,Out of Contract,35.79,1,0,0,0,1,0,0,13.66,0
CUST003462,65,Suburban,Standard Paper,No,50,Direct Debit,1,1,1,Fibre Plus,Month to Month,68.62,4,0,1,0,0,3,0,9.74,1
CUST003463,65,Rural,Large Font,No,64,Cash,1,0,1,Fibre,Out of Contract,58.74,4,4,3,0,1,5,0,9.53,0
CUST003464,66,Urban,Standard Paper,No,131,Direct Debit,1,0,1,Fibre,In Contract,35.14,5,0,4,0,0,4,0,21.42,2
CUST003465,81,Rural,Standard Paper,No,125,Direct Debit,1,1,1,Fibre,Out of Contract,73.73,7,2,0,0,0,4,0,8.8,0
CUST003466,78,Rural,Paperless,No,61,Direct Debit,1,1,0,Fibre,Out of Contract,44.21,0,2,2,0,0,2,0,30.53,0
CUST003467,46,Urban,Paperless,No,124,Direct Debit,1,1,1,Copper,In Contract,24.01,1,2,0,3,0,2,0,-4.91,0
CUST003468,56,Urban,Standard Paper,Yes,210,Direct Debit,1,0,1,Copper,Out of Contract,39.37,4,0,2,0,1,7,0,24.38,0
CUST003469,43,Rural,Standard Paper,No,138,Direct Debit,0,0,1,Fibre Plus,Month to Month,142.47,2,0,2,1,0,1,0,-21.98,0
CUST003470,34,Suburban,Large Font,No,66,Direct Debit,1,0,0,Copper,In Contract,40.65,3,1,1,0,0,2,0,-6.92,0
CUST003471,30,Suburban,Paperless,No,179,Direct Debit,1,1,1,Fibre Plus,Month to Month,50.32,6,1,1,2,1,2,0,39.62,0
CUST003472,43,Suburban,Paperless,No,222,Direct Debit,1,0,1,Fibre Plus,In Contract,51.62,2,0,2,1,0,1,0,0.05,0
CUST003473,66,Suburban,Paperless,No,30,Card,1,1,1,Fibre,Out of Contract,43.75,1,0,1,0,0,2,1,-34.77,0
CUST003474,84,Rural,Paperless,No,25,Direct Debit,1,1,1,Fibre,In Contract,96.17,0,1,1,0,0,0,0,5.74,0
CUST003475,24,Urban,Standard Paper,No,171,Cheque,1,1,1,Copper,Out of Contract,64.49,3,0,2,1,0,2,0,3.49,-1
CUST003476,75,Urban,Paperless,No,120,Direct Debit,0,1,1,Fibre,Out of Contract,61.95,5,1,1,1,1,4,0,1.61,1
CUST003477,66,Rural,Standard Paper,No,88,Direct Debit,1,1,1,Fibre,In Contract,39.07,1,0,1,1,1,2,0,18.15,0
CUST003478,70,Rural,Paperless,No,192,Direct Debit,1,0,1,Fibre,Out of Contract,63.28,4,1,1,2,0,2,0,-2.32,0
CUST003479,82,Suburban,Large Font,No,187,Direct Debit,1,0,0,Copper,In Contract,38.32,1,1,0,0,0,3,0,2.74,0
CUST003480,79,Rural,Standard Paper,No,190,Direct Debit,1,0,0,Fibre,In Contract,55.35,2,1,0,1,0,3,0,-19.85,0
CUST003481,34,Suburban,Paperless,No,227,Direct Debit,1,0,1,Fibre,Out of Contract,125.5,4,3,3,0,0,4,0,-10.05,0
CUST003482,60,Urban,Paperless,No,10,Direct Debit,1,0,1,Fibre,Out of Contract,97.59,3,1,4,2,0,2,1,-30.74,-2
CUST003483,42,Rural,Paperless,No,192,Direct Debit,0,0,1,Fibre,In Contract,42.17,1,0,0,1,0,2,0,-2.03,-1
CUST003484,20,Urban,Paperless,No,94,Cheque,1,0,0,Fibre,Month to Month,49.99,3,0,0,1,0,3,0,12.0,0
CUST003485,46,Urban,Paperless,No,126,Direct Debit,1,1,1,Copper,In Contract,25.82,0,1,0,1,0,1,0,33.98,0
CUST003486,49,Urban,Standard Paper,No,188,Direct Debit,1,1,1,Copper,In Contract,39.59,2,0,1,0,0,2,0,21.6,0
CUST003487,43,Suburban,Standard Paper,No,218,Cash,1,1,1,Copper,In Contract,14.7,3,0,1,1,0,0,0,34.93,0
CUST003488,33,Rural,Paperless,No,99,Direct Debit,1,1,0,Copper,In Contract,70.59,2,1,4,3,0,1,0,-4.53,0
CUST003489,42,Urban,Standard Paper,No,88,Cheque,0,1,0,Fibre,In Contract,30.75,0,1,3,0,2,3,0,0.92,0
CUST003490,71,Urban,Large Font,No,20,Card,1,1,1,Copper,Month to Month,42.6,3,0,1,1,1,7,0,25.04,1
CUST003491,45,Suburban,Large Font,No,117,Direct Debit,1,1,1,Copper,In Contract,35.63,1,1,0,0,0,3,1,-1.66,0
CUST003492,73,Rural,Paperless,No,103,Direct Debit,1,1,1,Copper,In Contract,74.82,4,0,1,0,0,4,0,7.28,0
CUST003493,82,Suburban,Paperless,No,177,Card,1,1,0,Fibre,Out of Contract,88.63,5,0,1,0,1,2,0,24.12,0
CUST003494,58,Suburban,Paperless,No,232,Direct Debit,1,0,0,Fibre Plus,Out of Contract,90.53,1,0,0,0,1,0,0,14.85,0
CUST003495,68,Suburban,Paperless,No,99,Direct Debit,1,0,0,Fibre Plus,Out of Contract,23.61,4,0,1,0,0,3,0,-8.12,0
CUST003496,46,Urban,Paperless,No,231,Direct Debit,1,0,1,Copper,Out of Contract,62.0,1,0,3,0,0,2,0,13.1,0
CUST003497,36,Urban,Paperless,No,123,Direct Debit,0,1,1,Fibre,Out of Contract,28.91,3,0,0,1,0,3,0,8.17,1
CUST003498,83,Urban,Standard Paper,No,74,Card,1,1,1,Fibre,Month to Month,48.15,4,1,1,1,0,2,0,4.55,-1
CUST003499,58,Rural,Standard Paper,No,155,Direct Debit,1,1,1,Fibre,In Contract,72.36,1,1,5,1,0,1,0,27.25,0
CUST003500,62,Urban,Paperless,No,51,Direct Debit,0,1,0,Fibre,Out of Contract,39.23,2,0,3,2,2,0,1,-22.18,0
CUST003501,32,Suburban,Paperless,Yes,185,Direct Debit,1,0,1,Fibre Plus,Month to Month,49.91,2,0,1,2,1,3,0,5.36,0
CUST003502,20,Urban,Standard Paper,No,79,Direct Debit,1,1,1,Fibre,Month to Month,32.8,3,0,0,0,0,0,0,-34.72,0
CUST003503,28,Suburban,Standard Paper,No,207,Direct Debit,1,1,1,Copper,In Contract,77.16,4,1,0,2,0,4,0,38.26,0
CUST003504,70,Urban,Standard Paper,No,165,Card,1,0,1,Fibre,Month to Month,40.11,3,3,1,0,0,3,0,4.68,0
CUST003505,63,Urban,Large Font,No,227,Cash,0,1,1,Fibre,Out of Contract,34.22,4,0,3,0,0,1,0,35.22,0
CUST003506,47,Urban,Paperless,No,3,Direct Debit,0,0,1,Copper,Out of Contract,52.99,4,0,1,0,0,4,0,18.63,0
CUST003507,74,Suburban,Paperless,No,157,Direct Debit,1,0,0,Fibre,In Contract,70.82,1,1,1,0,0,3,0,-6.88,0
CUST003508,35,Urban,Paperless,No,196,Direct Debit,1,1,1,Fibre,Out of Contract,22.25,4,0,3,1,0,3,0,3.58,0
CUST003509,68,Suburban,Paperless,No,175,Direct Debit,1,1,1,Copper,In Contract,56.2,0,3,3,0,0,1,0,-13.62,0
CUST003510,65,Suburban,Standard Paper,No,80,Direct Debit,1,0,0,Fibre Plus,Out of Contract,34.84,4,0,2,1,1,3,0,4.37,0
CUST003511,83,Suburban,Standard Paper,No,69,Cheque,1,1,0,Fibre,Out of Contract,62.4,1,0,0,0,0,1,0,8.88,0
CUST003512,25,Suburban,Large Font,Yes,21,Direct Debit,0,1,1,Fibre,In Contract,34.5,0,2,1,0,1,3,0,-2.99,1
CUST003513,39,Rural,Paperless,No,232,Cheque,0,0,0,Copper,In Contract,29.03,3,0,0,1,1,2,0,12.5,1
CUST003514,23,Urban,Paperless,No,42,Direct Debit,0,1,0,Fibre,In Contract,31.34,3,0,0,0,0,0,0,-4.02,0
CUST003515,74,Urban,Large Font,No,118,Card,1,1,0,Fibre,Out of Contract,48.56,0,3,0,0,1,3,0,-7.1,0
CUST003516,53,Rural,Large Font,No,21,Direct Debit,0,1,1,Fibre,Out of Contract,58.43,1,0,1,0,0,4,0,-24.37,2
CUST003517,74,Urban,Standard Paper,No,130,Cash,1,1,1,Copper,Out of Contract,32.71,4,0,3,1,0,3,0,-27.94,0
CUST003518,66,Rural,Paperless,No,206,Direct Debit,1,0,1,Fibre,Month to Month,45.95,6,0,1,0,0,1,0,-22.8,0
CUST003519,62,Urban,Standard Paper,No,197,Card,1,1,0,Fibre,Out of Contract,32.38,3,0,0,0,0,1,0,-5.37,0
CUST003520,83,Suburban,Standard Paper,No,135,Cheque,1,1,0,Fibre,Out of Contract,37.07,2,2,3,1,1,3,0,3.79,0
CUST003521,62,Urban,Standard Paper,Yes,203,Cheque,1,1,0,Copper,Out of Contract,34.93,2,0,1,1,1,5,1,-25.01,0
CUST003522,37,Rural,Large Font,No,35,Direct Debit,1,0,1,Fibre,Out of Contract,31.38,2,0,1,1,0,1,0,13.01,0
CUST003523,81,Suburban,Paperless,Yes,30,Direct Debit,1,1,1,Fibre,Month to Month,24.29,4,1,2,0,0,3,0,-14.7,0
CUST003524,84,Urban,Paperless,No,172,Direct Debit,1,1,1,Fibre Plus,Month to Month,43.08,2,0,3,1,0,2,0,17.63,0
CUST003525,20,Urban,Large Font,No,174,Direct Debit,1,1,1,Fibre,Out of Contract,78.76,2,0,1,0,0,3,0,8.49,-2
CUST003526,71,Urban,Paperless,Yes,55,Cheque,1,1,0,Fibre,Out of Contract,46.64,2,1,0,1,0,1,0,18.03,0
CUST003527,81,Suburban,Standard Paper,No,1,Direct Debit,1,0,1,Fibre,Out of Contract,38.51,2,1,3,0,1,1,1,-29.87,0
CUST003528,57,Urban,Standard Paper,No,125,Direct Debit,1,0,1,Copper,Out of Contract,66.88,1,0,1,1,0,1,0,-3.89,-1
CUST003529,76,Urban,Standard Paper,No,182,Direct Debit,1,0,1,Copper,In Contract,34.95,5,0,0,1,1,2,0,28.65,0
CUST003530,72,Suburban,Paperless,No,208,Direct Debit,0,1,0,Fibre,Month to Month,49.23,1,0,1,0,0,1,0,0.28,0
CUST003531,79,Urban,Paperless,No,111,Direct Debit,1,1,1,Fibre,Out of Contract,20.54,1,1,2,0,0,3,0,-6.58,2
CUST003532,21,Urban,Paperless,No,129,Direct Debit,1,1,0,Fibre Plus,Month to Month,44.61,4,0,3,0,0,3,0,2.28,-2
CUST003533,77,Urban,Paperless,No,63,Direct Debit,1,0,1,Fibre Plus,Out of Contract,37.85,1,0,3,0,0,2,0,-23.04,0
CUST003534,47,Suburban,Standard Paper,No,183,Direct Debit,0,1,1,Copper,In Contract,17.62,0,2,1,0,0,3,0,-9.44,0
CUST003535,19,Rural,Large Font,No,86,Direct Debit,0,1,1,Copper,In Contract,35.73,2,2,0,1,1,2,0,4.37,0
CUST003536,79,Urban,Paperless,No,77,Card,0,0,1,Fibre,In Contract,13.81,3,0,2,0,0,4,0,24.33,0
CUST003537,66,Suburban,Standard Paper,No,122,Card,0,1,1,Copper,In Contract,33.28,0,0,1,2,0,1,0,-12.23,-1
CUST003538,26,Urban,Large Font,No,155,Direct Debit,1,1,0,Fibre,Month to Month,57.22,1,0,0,1,2,1,0,28.46,0
CUST003539,48,Urban,Standard Paper,No,15,Direct Debit,0,1,1,Copper,Out of Contract,28.4,2,0,1,0,0,2,0,-16.21,0
CUST003540,78,Suburban,Large Font,No,127,Direct Debit,1,0,0,Fibre Plus,Month to Month,31.33,1,0,2,0,1,2,0,11.18,-1
CUST003541,65,Urban,Standard Paper,No,209,Card,1,0,1,Fibre,In Contract,20.9,1,0,1,0,1,2,0,20.76,0
CUST003542,42,Suburban,Paperless,No,137,Direct Debit,0,1,0,Copper,In Contract,51.64,2,2,2,1,0,5,0,-13.76,0
CUST003543,53,Rural,Large Font,No,69,Direct Debit,0,1,1,Fibre,In Contract,35.82,1,0,0,0,0,0,0,29.89,0
CUST003544,25,Rural,Paperless,Yes,59,Card,1,1,1,Fibre,Month to Month,43.8,6,1,1,1,0,2,1,2.43,-1
CUST003545,75,Urban,Standard Paper,Yes,151,Card,1,1,1,Fibre,In Contract,79.4,6,1,3,1,1,5,1,-24.89,1
CUST003546,62,Urban,Standard Paper,No,108,Cash,0,1,0,Fibre,Out of Contract,27.11,2,1,1,0,0,3,0,-29.82,0
CUST003547,79,Rural,Paperless,No,113,Cheque,1,1,1,Fibre Plus,In Contract,84.12,1,0,1,0,0,1,0,16.03,0
CUST003548,56,Urban,Standard Paper,No,107,Cash,1,1,0,Fibre,In Contract,39.35,4,2,0,0,0,2,0,14.21,0
CUST003549,75,Suburban,Standard Paper,No,139,Cash,1,0,1,Fibre,Out of Contract,75.61,2,0,1,0,1,2,0,0.28,1
CUST003550,81,Urban,Large Font,No,24,Direct Debit,1,0,0,Copper,In Contract,42.26,5,0,0,0,1,2,0,18.65,0
CUST003551,61,Urban,Paperless,No,72,Card,1,0,1,Fibre,In Contract,19.74,3,0,0,0,0,2,0,28.85,0
CUST003552,46,Urban,Paperless,No,111,Cheque,1,0,1,Fibre,In Contract,24.03,7,2,1,0,0,3,0,-5.35,0
CUST003553,76,Rural,Paperless,No,226,Direct Debit,1,1,0,Fibre,Out of Contract,39.23,2,2,1,1,0,2,0,-45.75,0
CUST003554,26,Rural,Large Font,No,182,Direct Debit,0,0,0,Fibre,Out of Contract,19.46,3,0,1,0,0,2,0,12.98,2
CUST003555,23,Urban,Paperless,No,106,Cheque,1,0,1,Fibre,Out of Contract,58.26,3,2,2,0,0,4,0,-33.05,1
CUST003556,46,Rural,Paperless,No,159,Direct Debit,1,1,1,Fibre Plus,In Contract,67.35,6,1,1,3,0,2,0,-2.73,0
